detector_name,detector_label,detector_category,detector_lane,detector_field,detector_abandoned,r_node_name,r_node_n_type,r_node_transition,r_node_label,r_node_lon,r_node_lat,r_node_lanes,r_node_shift,r_node_s_limit,r_node_station_id,r_node_attach_side,corridor_route,corridor_dir,date
8713,Enfeld/1Ehr,PK,2,22,f,rnd_7277,Station,None,(Space 1),-93.90684,45.35032,1,6,55,,right,Enfield RA,EB,2020-03-24
8714,Enfeld/2Ehf,PK,1,22,f,rnd_8588,Station,None,(Space 2),-93.90675,45.3503,1,6,55,,right,Enfield RA,EB,2020-03-24
8715,Enfeld/2Ehr,PK,2,22,f,rnd_8588,Station,None,(Space 2),-93.90675,45.3503,1,6,55,,right,Enfield RA,EB,2020-03-24
8716,Enfeld/3Ehf,PK,1,22,f,rnd_8589,Station,None,(Space 3),-93.90667,45.35027,1,6,55,,right,Enfield RA,EB,2020-03-24
8717,Enfeld/3Ehr,PK,2,22,f,rnd_8589,Station,None,(Space 3),-93.90667,45.35027,1,6,55,,right,Enfield RA,EB,2020-03-24
8718,Enfeld/4Ehf,PK,1,22,f,rnd_8592,Station,None,(Space 4),-93.90659,45.35024,1,6,55,,right,Enfield RA,EB,2020-03-24
8719,Enfeld/4Ehr,PK,2,22,f,rnd_8592,Station,None,(Space 4),-93.90659,45.35024,1,6,55,,right,Enfield RA,EB,2020-03-24
8720,Enfeld/5Ehf,PK,1,22,f,rnd_8593,Station,None,(Space 5),-93.90653,45.35022,1,6,55,,right,Enfield RA,EB,2020-03-24
8721,Enfeld/5Ehr,PK,2,22,f,rnd_8593,Station,None,(Space 5),-93.90653,45.35022,1,6,55,,right,Enfield RA,EB,2020-03-24
8722,Enfeld/6Ehf,PK,1,22,f,rnd_8607,Station,None,(Space 6),-93.90643,45.35019,1,6,55,,right,Enfield RA,EB,2020-03-24
8723,Enfeld/6Ehr,PK,2,22,f,rnd_8607,Station,None,(Space 6),-93.90643,45.35019,1,6,55,,right,Enfield RA,EB,2020-03-24
8724,Enfeld/7Ehf,PK,1,22,f,rnd_8608,Station,None,(Space 7),-93.90635,45.35016,1,6,55,,right,Enfield RA,EB,2020-03-24
8725,Enfeld/7Ehr,PK,2,22,f,rnd_8608,Station,None,(Space 7),-93.90635,45.35016,1,6,55,,right,Enfield RA,EB,2020-03-24
8726,Enfeld/8Ehf,PK,1,22,f,rnd_8609,Station,None,(Space 8),-93.90626,45.35013,1,6,55,,right,Enfield RA,EB,2020-03-24
8727,Enfeld/8Ehr,PK,2,22,f,rnd_8609,Station,None,(Space 8),-93.90626,45.35013,1,6,55,,right,Enfield RA,EB,2020-03-24
8728,Enfeld/9Ehf,PK,1,22,f,rnd_8610,Station,None,(Space 9),-93.90618,45.3501,1,6,55,,right,Enfield RA,EB,2020-03-24
8729,Enfeld/9Ehr,PK,2,22,f,rnd_8610,Station,None,(Space 9),-93.90618,45.3501,1,6,55,,right,Enfield RA,EB,2020-03-24
8730,Enfeld/10Ehf,PK,1,22,f,rnd_8611,Station,None,(Space 10),-93.9061,45.35007,1,6,55,,right,Enfield RA,EB,2020-03-24
8731,Enfeld/10Ehr,PK,2,22,f,rnd_8611,Station,None,(Space 10),-93.9061,45.35007,1,6,55,,right,Enfield RA,EB,2020-03-24
8732,Enfeld/11Ehf,PK,1,22,f,rnd_8612,Station,None,(Space 11),-93.90599,45.35003,1,6,55,,right,Enfield RA,EB,2020-03-24
8733,Enfeld/11Ehr,PK,2,22,f,rnd_8612,Station,None,(Space 11),-93.90599,45.35003,1,6,55,,right,Enfield RA,EB,2020-03-24
8734,Enfeld/12Ehf,PK,1,22,f,rnd_8613,Station,None,(Space 12),-93.90591,45.35,1,6,55,,right,Enfield RA,EB,2020-03-24
8735,Enfeld/12Ehr,PK,2,22,f,rnd_8613,Station,None,(Space 12),-93.90591,45.35,1,6,55,,right,Enfield RA,EB,2020-03-24
8736,Enfeld/13Ehf,PK,1,22,f,rnd_8614,Station,None,(Space 13),-93.90581,45.34997,1,6,55,,right,Enfield RA,EB,2020-03-24
8737,Enfeld/13Ehr,PK,2,22,f,rnd_8614,Station,None,(Space 13),-93.90581,45.34997,1,6,55,,right,Enfield RA,EB,2020-03-24
8738,Enfeld/14Ehf,PK,1,22,f,rnd_8615,Station,None,(Space 14),-93.90571,45.34993,1,6,55,,right,Enfield RA,EB,2020-03-24
8739,Enfeld/14Ehr,PK,2,22,f,rnd_8615,Station,None,(Space 14),-93.90571,45.34993,1,6,55,,right,Enfield RA,EB,2020-03-24
8740,Enfeld/15Ehf,PK,1,22,f,rnd_8616,Station,None,(Space 15),-93.90563,45.34991,1,6,55,,right,Enfield RA,EB,2020-03-24
8741,Enfeld/15Ehr,PK,2,22,f,rnd_8616,Station,None,(Space 15),-93.90563,45.34991,1,6,55,,right,Enfield RA,EB,2020-03-24
8742,Enfeld/16Ehf,PK,1,22,f,rnd_8617,Station,None,(Space 16),-93.90553,45.34987,1,6,55,,right,Enfield RA,EB,2020-03-24
8743,Enfeld/16Ehr,PK,2,22,f,rnd_8617,Station,None,(Space 16),-93.90553,45.34987,1,6,55,,right,Enfield RA,EB,2020-03-24
8744,Enfeld/17Ehf,PK,1,22,f,rnd_8619,Station,None,(Space 17),-93.90546,45.34983,1,6,55,,right,Enfield RA,EB,2020-03-24
8745,Enfeld/17Ehr,PK,2,22,f,rnd_8619,Station,None,(Space 17),-93.90546,45.34983,1,6,55,,right,Enfield RA,EB,2020-03-24
8746,Enfeld/18Ehf,PK,1,22,f,rnd_8620,Station,None,(Space 18),-93.90539,45.34979,1,6,55,,right,Enfield RA,EB,2020-03-24
8747,Enfeld/18Ehr,PK,2,22,f,rnd_8620,Station,None,(Space 18),-93.90539,45.34979,1,6,55,,right,Enfield RA,EB,2020-03-24
8530,FrstLk/1Shf,PK,1,22,f,rnd_3766,Station,None,(Space 1),-93.00878,45.27059,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8531,FrstLk/1Shr,PK,2,22,f,rnd_3766,Station,None,(Space 1),-93.00878,45.27059,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8532,FrstLk/2Shf,PK,1,22,f,rnd_3774,Station,None,(Space 2),-93.00881,45.27053,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8533,FrstLk/2Shr,PK,2,22,f,rnd_3774,Station,None,(Space 2),-93.00881,45.27053,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8534,FrstLk/3Shf,PK,1,22,f,rnd_3772,Station,None,(Space 3),-93.00884,45.27047,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8535,FrstLk/3Shr,PK,2,22,f,rnd_3772,Station,None,(Space 3),-93.00884,45.27047,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8536,FrstLk/4Shf,PK,1,22,f,rnd_3773,Station,None,(Space 4),-93.00887,45.27041,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8537,FrstLk/4Shr,PK,2,22,f,rnd_3773,Station,None,(Space 4),-93.00887,45.27041,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8538,FrstLk/5Shf,PK,1,22,f,rnd_3788,Station,None,(Space 5),-93.0089,45.27035,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8539,FrstLk/5Shr,PK,2,22,f,rnd_3788,Station,None,(Space 5),-93.0089,45.27035,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8540,FrstLk/6Shf,PK,1,22,f,rnd_3790,Station,None,(Space 6),-93.00893,45.27029,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8541,FrstLk/6Shr,PK,2,22,f,rnd_3790,Station,None,(Space 6),-93.00893,45.27029,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8542,FrstLk/7Shf,PK,1,22,f,rnd_3793,Station,None,(Space 7),-93.00896,45.27023,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8543,FrstLk/7Shr,PK,2,22,f,rnd_3793,Station,None,(Space 7),-93.00896,45.27023,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8544,FrstLk/8Shf,PK,1,22,f,rnd_3802,Station,None,(Space 8),-93.00899,45.27017,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8545,FrstLk/8Shr,PK,2,22,f,rnd_3802,Station,None,(Space 8),-93.00899,45.27017,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8546,FrstLk/9Shf,PK,1,22,f,rnd_3807,Station,None,(Space 9),-93.00902,45.27011,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8547,FrstLk/9Shr,PK,2,22,f,rnd_3807,Station,None,(Space 9),-93.00902,45.27011,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8548,FrstLk/10Shf,PK,1,22,f,rnd_3808,Station,None,(Space 10),-93.00905,45.27005,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8549,FUTURE,,2,22,f,rnd_3808,Station,None,(Space 10),-93.00905,45.27005,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8550,FrstLk/11Shf,PK,1,22,f,rnd_3811,Station,None,(Space 11),-93.00908,45.26999,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8551,FrstLk/11Shr,PK,2,22,f,rnd_3811,Station,None,(Space 11),-93.00908,45.26999,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8552,FrstLk/12Shf,PK,1,22,f,rnd_3827,Station,None,(Space 12),-93.00911,45.26993,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8553,FrstLk/12Shr,PK,2,22,f,rnd_3827,Station,None,(Space 12),-93.00911,45.26993,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8554,FrstLk/13Shf,PK,1,22,f,rnd_3833,Station,None,(Space 13),-93.00914,45.26987,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8555,FrstLk/13Shr,PK,2,22,f,rnd_3833,Station,None,(Space 13),-93.00914,45.26987,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8556,FrstLk/14Shf,PK,1,22,f,rnd_3838,Station,None,(Space 14),-93.00917,45.26981,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8557,FrstLk/14Shr,PK,2,22,f,rnd_3838,Station,None,(Space 14),-93.00917,45.26981,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8558,FrstLk/15Shf,PK,1,22,f,rnd_3843,Station,None,(Space 15),-93.0092,45.26975,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8559,FrstLk/15Shr,PK,2,22,f,rnd_3843,Station,None,(Space 15),-93.0092,45.26975,1,7,45,,right,Forest Lake RA,SB,2020-03-24
8561,HethCk/1Nhf,PK,1,22,f,rnd_6322,Station,None,(Space 1),-93.291,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8560,HethCk/1Nhr,PK,2,22,f,rnd_6322,Station,None,(Space 1),-93.291,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8563,HethCk/2Nhf,PK,1,22,f,rnd_6326,Station,None,(Space 2),-93.29093,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8562,HethCk/2Nhr,PK,2,22,f,rnd_6326,Station,None,(Space 2),-93.29093,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8565,HethCk/3Nhf,PK,1,22,f,rnd_6339,Station,None,(Space 3),-93.29086,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8564,HethCk/3Nhr,PK,2,22,f,rnd_6339,Station,None,(Space 3),-93.29086,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8567,HethCk/4Nhf,PK,1,22,f,rnd_6344,Station,None,(Space 4),-93.29079,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8566,HethCk/4Nhr,PK,2,22,f,rnd_6344,Station,None,(Space 4),-93.29079,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8569,HethCk/5Nhf,PK,1,22,f,rnd_6354,Station,None,(Space 5),-93.29072,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8568,HethCk/5Nhr,PK,2,22,f,rnd_6354,Station,None,(Space 5),-93.29072,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8571,HethCk/6Nhf,PK,1,22,f,rnd_6358,Station,None,(Space 6),-93.29065,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8570,HethCk/6Nhr,PK,2,22,f,rnd_6358,Station,None,(Space 6),-93.29065,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8573,HethCk/7Nhf,PK,1,22,f,rnd_6372,Station,None,(Space 7),-93.29058,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8572,HethCk/7Nhr,PK,2,22,f,rnd_6372,Station,None,(Space 7),-93.29058,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8575,HethCk/8Nhf,PK,1,22,f,rnd_6375,Station,None,(Space 8),-93.29051,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8574,HethCk/8Nhr,PK,2,22,f,rnd_6375,Station,None,(Space 8),-93.29051,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8577,HethCk/9Nhf,PK,1,22,f,rnd_6377,Station,None,(Space 9),-93.29044,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8576,HethCk/9Nhr,PK,2,22,f,rnd_6377,Station,None,(Space 9),-93.29044,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8579,HethCk/10Nhf,PK,1,22,f,rnd_6381,Station,None,(Space 10),-93.29037,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8578,HethCk/10Nhr,PK,2,22,f,rnd_6381,Station,None,(Space 10),-93.29037,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8581,HethCk/11Nhf,PK,1,22,f,rnd_6384,Station,None,(Space 11),-93.2903,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8580,HethCk/11Nhr,PK,2,22,f,rnd_6384,Station,None,(Space 11),-93.2903,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8583,HethCk/12Nhf,PK,1,22,f,rnd_6387,Station,None,(Space 12),-93.29023,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8582,HethCk/12Nhr,PK,2,22,f,rnd_6387,Station,None,(Space 12),-93.29023,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8585,HethCk/13Nhf,PK,1,22,f,rnd_6391,Station,None,(Space 13),-93.29016,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8584,HethCk/13Nhr,PK,2,22,f,rnd_6391,Station,None,(Space 13),-93.29016,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8587,HethCk/14Nhf,PK,1,22,f,rnd_6392,Station,None,(Space 14),-93.29009,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8586,HethCk/14Nhr,PK,2,22,f,rnd_6392,Station,None,(Space 14),-93.29009,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8589,HethCk/15Nhf,PK,1,22,f,rnd_6397,Station,None,(Space 15),-93.29002,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8588,HethCk/15Nhr,PK,2,22,f,rnd_6397,Station,None,(Space 15),-93.29002,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8591,HethCk/16Nhf,PK,1,22,f,rnd_6406,Station,None,(Space 16),-93.28995,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8590,HethCk/16Nhr,PK,2,22,f,rnd_6406,Station,None,(Space 16),-93.28995,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8593,HethCk/17Nhf,PK,1,22,f,rnd_6425,Station,None,(Space 17),-93.28988,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8592,HethCk/17Nhr,PK,2,22,f,rnd_6425,Station,None,(Space 17),-93.28988,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8595,HethCk/18Nhf,PK,1,22,f,rnd_6431,Station,None,(Space 18),-93.28981,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8594,HethCk/18Nhr,PK,2,22,f,rnd_6431,Station,None,(Space 18),-93.28981,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8597,HethCk/19Nhf,PK,1,22,f,rnd_6445,Station,None,(Space 19),-93.28974,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8596,HethCk/19Nhr,PK,2,22,f,rnd_6445,Station,None,(Space 19),-93.28974,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8599,HethCk/20Nhf,PK,1,22,f,rnd_6446,Station,None,(Space 20),-93.28967,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8598,HethCk/20Nhr,PK,2,22,f,rnd_6446,Station,None,(Space 20),-93.28967,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8601,HethCk/21Nhf,PK,1,22,f,rnd_6447,Station,None,(Space 21),-93.2896,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8600,HethCk/21Nhr,PK,2,22,f,rnd_6447,Station,None,(Space 21),-93.2896,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8602,HethCk/22Nhf,PK,1,22,f,rnd_6448,Station,None,(Space 22),-93.28953,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
8603,HethCk/22Nhr,PK,2,22,f,rnd_6448,Station,None,(Space 22),-93.28953,44.44835,1,6,45,,right,Heath Creek RA,NB,2020-03-24
R177,35/SCSAH12N1,,1,22,f,rnd_4011,Station,None,S of C.S.A.H.12,-93.25724,44.15037,2,6,70,35N464,right,I-35,NB,2020-03-24
R178,35/SCSAH12N2,,2,22,f,rnd_4011,Station,None,S of C.S.A.H.12,-93.25724,44.15037,2,6,70,35N464,right,I-35,NB,2020-03-24
TR3,35/SCSAH12N1,,1,22,f,rnd_3713,Station,None,S of C.S.A.H.12,-93.25732,44.15709,2,6,70,35N470,right,I-35,NB,2020-03-24
TR4,35/SCSAH12N2,,2,22,f,rnd_3713,Station,None,S of C.S.A.H.12,-93.25732,44.15709,2,6,70,35N470,right,I-35,NB,2020-03-24
TR7,35/NCSAH12N1,,1,22,f,rnd_3753,Station,None,N of C.S.A.H.12,-93.25806,44.17745,2,6,70,35N482,right,I-35,NB,2020-03-24
TR8,35/NCSAH12N2,,2,22,f,rnd_3753,Station,None,N of C.S.A.H.12,-93.25806,44.17745,2,6,70,35N482,right,I-35,NB,2020-03-24
R173,35/NCSAH12N1,,1,22,f,rnd_3922,Station,None,N of C.S.A.H.12,-93.25593,44.1861,2,6,70,35N490,right,I-35,NB,2020-03-24
R174,35/NCSAH12N2,,2,22,f,rnd_3922,Station,None,N of C.S.A.H.12,-93.25593,44.1861,2,6,70,35N490,right,I-35,NB,2020-03-24
TR11,35/NCSAH12N1,,1,22,f,rnd_3775,Station,None,N of C.S.A.H.12,-93.26112,44.20604,2,6,70,35N503,right,I-35,NB,2020-03-24
TR12,35/NCSAH12N2,,2,22,f,rnd_3775,Station,None,N of C.S.A.H.12,-93.26112,44.20604,2,6,70,35N503,right,I-35,NB,2020-03-24
TR15,35/NCSAH12N1,,1,22,f,rnd_3820,Station,None,N of C.S.A.H.12,-93.27711,44.22559,2,6,70,35N520,right,I-35,NB,2020-03-24
TR16,35/NCSAH12N2,,2,22,f,rnd_3820,Station,None,N of C.S.A.H.12,-93.27711,44.22559,2,6,70,35N520,right,I-35,NB,2020-03-24
TR19,35/STH60N1,,1,22,f,rnd_3831,Station,None,S of T.H.60,-93.28049,44.23975,2,6,70,35N530,right,I-35,NB,2020-03-24
TR20,35/STH60N2,,2,22,f,rnd_3831,Station,None,S of T.H.60,-93.28049,44.23975,2,6,70,35N530,right,I-35,NB,2020-03-24
TR23,35/STH60N1,,1,22,f,rnd_3856,Station,None,S of T.H.60,-93.28315,44.24661,2,6,70,35N535,right,I-35,NB,2020-03-24
TR24,35/STH60N2,,2,22,f,rnd_3856,Station,None,S of T.H.60,-93.28315,44.24661,2,6,70,35N535,right,I-35,NB,2020-03-24
TR27,35/STH60N1,,1,22,f,rnd_3869,Station,None,S of T.H.60,-93.28657,44.25384,2,6,70,35N540,right,I-35,NB,2020-03-24
TR28,35/STH60N2,,2,22,f,rnd_3869,Station,None,S of T.H.60,-93.28657,44.25384,2,6,70,35N540,right,I-35,NB,2020-03-24
TR31,35/STH60N1,,1,22,f,rnd_3881,Station,None,S of T.H.60,-93.29042,44.26066,2,6,70,35N545,right,I-35,NB,2020-03-24
TR32,35/STH60N2,,2,22,f,rnd_3881,Station,None,S of T.H.60,-93.29042,44.26066,2,6,70,35N545,right,I-35,NB,2020-03-24
TR35,35/STH60N1,,1,22,f,rnd_3888,Station,None,S of T.H.60,-93.29659,44.27153,2,6,70,35N552,right,I-35,NB,2020-03-24
TR36,35/STH60N2,,2,22,f,rnd_3888,Station,None,S of T.H.60,-93.29659,44.27153,2,6,70,35N552,right,I-35,NB,2020-03-24
TR39,35/STH60N1,,1,22,f,rnd_3892,Station,None,S of T.H.60,-93.30207,44.27752,2,6,70,35N558,right,I-35,NB,2020-03-24
TR40,35/STH60N2,,2,22,f,rnd_3892,Station,None,S of T.H.60,-93.30207,44.27752,2,6,70,35N558,right,I-35,NB,2020-03-24
TR43,35/STH60N1,,1,22,f,rnd_3877,Station,None,S of T.H.60,-93.30866,44.28566,2,6,70,35N565,right,I-35,NB,2020-03-24
TR44,35/STH60N2,,2,22,f,rnd_3877,Station,None,S of T.H.60,-93.30866,44.28566,2,6,70,35N565,right,I-35,NB,2020-03-24
TR47,35/NTH60N1,,1,22,f,rnd_3898,Station,None,N of T.H.60,-93.30904,44.29484,2,6,70,35N571,right,I-35,NB,2020-03-24
TR48,35/NTH60N2,,2,22,f,rnd_3898,Station,None,N of T.H.60,-93.30904,44.29484,2,6,70,35N571,right,I-35,NB,2020-03-24
TR51,35/NTH60N1,,1,22,f,rnd_3909,Station,None,N of T.H.60,-93.30925,44.2992,2,6,70,35N574,right,I-35,NB,2020-03-24
TR52,35/NTH60N2,,2,22,f,rnd_3909,Station,None,N of T.H.60,-93.30925,44.2992,2,6,70,35N574,right,I-35,NB,2020-03-24
R169,35/NMN60N1,,1,22,f,rnd_6037,Station,None,N of MN 60,-93.30918,44.30428,2,6,70,35N587,right,I-35,NB,2020-03-24
R170,35/NMN60N2,,2,22,f,rnd_6037,Station,None,N of MN 60,-93.30918,44.30428,2,6,70,35N587,right,I-35,NB,2020-03-24
TR55,35/STH21N1,,1,22,f,rnd_3923,Station,None,S of T.H.21,-93.30862,44.31374,2,6,70,35N585,right,I-35,NB,2020-03-24
TR56,35/STH21N2,,2,22,f,rnd_3923,Station,None,S of T.H.21,-93.30862,44.31374,2,6,70,35N585,right,I-35,NB,2020-03-24
TR59,35/NTH21N1,,1,22,f,rnd_3939,Station,None,N of T.H.21,-93.29355,44.32637,2,6,70,35N595,right,I-35,NB,2020-03-24
TR60,35/NTH21N2,,2,22,f,rnd_3939,Station,None,N of T.H.21,-93.29355,44.32637,2,6,70,35N595,right,I-35,NB,2020-03-24
TR63,35/NTH21N1,,1,22,f,rnd_3951,Station,None,N of T.H.21,-93.29312,44.33401,2,6,70,35N600,right,I-35,NB,2020-03-24
TR64,35/NTH21N2,,2,22,f,rnd_3951,Station,None,N of T.H.21,-93.29312,44.33401,2,6,70,35N600,right,I-35,NB,2020-03-24
TR67,35/NTH21N1,,1,22,f,rnd_3961,Station,None,N of T.H.21,-93.29306,44.34105,2,6,70,35N605,right,I-35,NB,2020-03-24
TR68,35/NTH21N2,,2,22,f,rnd_3961,Station,None,N of T.H.21,-93.29306,44.34105,2,6,70,35N605,right,I-35,NB,2020-03-24
R165,35/NMN21N1,,1,22,f,rnd_6035,Station,None,N of MN 21,-93.29302,44.34824,2,6,70,35N611,right,I-35,NB,2020-03-24
R166,35/NMN21N2,,2,22,f,rnd_6035,Station,None,N of MN 21,-93.29302,44.34824,2,6,70,35N611,right,I-35,NB,2020-03-24
TR71,35/NTH21N1,,1,22,f,rnd_3965,Station,None,N of T.H.21,-93.29285,44.35515,2,6,70,35N615,right,I-35,NB,2020-03-24
TR72,35/NTH21N2,,2,22,f,rnd_3965,Station,None,N of T.H.21,-93.29285,44.35515,2,6,70,35N615,right,I-35,NB,2020-03-24
TR75,35/NTH21N1,,1,22,f,rnd_3974,Station,None,N of T.H.21,-93.29265,44.36161,2,6,70,35N620,right,I-35,NB,2020-03-24
TR76,35/NTH21N2,,2,22,f,rnd_3974,Station,None,N of T.H.21,-93.29265,44.36161,2,6,70,35N620,right,I-35,NB,2020-03-24
TR79,35/NTH21N1,,1,22,f,rnd_4003,Station,None,N of T.H.21,-93.29263,44.36953,2,6,70,35N625,right,I-35,NB,2020-03-24
TR80,35/NTH21N2,,2,22,f,rnd_4003,Station,None,N of T.H.21,-93.29263,44.36953,2,6,70,35N625,right,I-35,NB,2020-03-24
TR83,35/SCSAH1N1,,1,22,f,rnd_4009,Station,None,S of C.S.A.H.1,-93.29347,44.377,2,6,70,35N630,right,I-35,NB,2020-03-24
TR84,35/SCSAH1N2,,2,22,f,rnd_4009,Station,None,S of C.S.A.H.1,-93.29347,44.377,2,6,70,35N630,right,I-35,NB,2020-03-24
TR87,35/SCSAH1N1,,1,22,f,rnd_4012,Station,None,S of C.S.A.H.1,-93.29244,44.38708,2,6,70,35N637,right,I-35,NB,2020-03-24
TR88,35/SCSAH1N2,,2,22,f,rnd_4012,Station,None,S of C.S.A.H.1,-93.29244,44.38708,2,6,70,35N637,right,I-35,NB,2020-03-24
TR91,35/SCSAH1N1,,1,22,f,rnd_4021,Station,None,S of C.S.A.H.1,-93.29245,44.39356,2,6,70,35N642,right,I-35,NB,2020-03-24
TR92,35/SCSAH1N2,,2,22,f,rnd_4021,Station,None,S of C.S.A.H.1,-93.29245,44.39356,2,6,70,35N642,right,I-35,NB,2020-03-24
TR95,35/SCSAH1N1,,1,22,f,rnd_4025,Station,None,S of C.S.A.H.1,-93.29246,44.40642,2,6,70,35N651,right,I-35,NB,2020-03-24
TR96,35/SCSAH1N2,,2,22,f,rnd_4025,Station,None,S of C.S.A.H.1,-93.29246,44.40642,2,6,70,35N651,right,I-35,NB,2020-03-24
TR99,35/SCSAH1N1,,1,22,f,rnd_4027,Station,None,S of C.S.A.H.1,-93.29246,44.41224,2,6,70,35N655,right,I-35,NB,2020-03-24
TR100,35/SCSAH1N2,,2,22,f,rnd_4027,Station,None,S of C.S.A.H.1,-93.29246,44.41224,2,6,70,35N655,right,I-35,NB,2020-03-24
TR103,35/SCSAH1N1,,1,22,f,rnd_4032,Station,None,S of C.S.A.H.1,-93.29244,44.41946,2,6,70,35N660,right,I-35,NB,2020-03-24
TR104,35/SCSAH1N2,,2,22,f,rnd_4032,Station,None,S of C.S.A.H.1,-93.29244,44.41946,2,6,70,35N660,right,I-35,NB,2020-03-24
TR107,35/NCSAH1N1,,1,22,f,rnd_4043,Station,None,N of C.S.A.H.1,-93.29242,44.42679,2,6,70,35N665,right,I-35,NB,2020-03-24
TR108,35/NCSAH1N2,,2,22,f,rnd_4043,Station,None,N of C.S.A.H.1,-93.29242,44.42679,2,6,70,35N665,right,I-35,NB,2020-03-24
TR111,35/NCSAH1N1,,1,22,f,rnd_4049,Station,None,N of C.S.A.H.1,-93.29239,44.43514,2,6,70,35N671,right,I-35,NB,2020-03-24
TR112,35/NCSAH1N2,,2,22,f,rnd_4049,Station,None,N of C.S.A.H.1,-93.29239,44.43514,2,6,70,35N671,right,I-35,NB,2020-03-24
TR115,35/NCSAH1N1,,1,22,f,rnd_3725,Station,None,N of C.S.A.H.1,-93.29236,44.4414,2,6,70,35N675,right,I-35,NB,2020-03-24
